id,source,created_at,collected_at,toxicity_score,category,annotator_id,gender,year_of_birth,education_level,annotator_type,age,background
639f513d19ff421fab888aeead7b9d3c,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a9cda793740e4330b0a8ed1b36033a14,YouTube,2021-07-20T16:22:21,2022-04-08T08:03:44.134767,0.8524,,,,,,,,
a9cda793740e4330b0a8ed1b36033a14,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a9cda793740e4330b0a8ed1b36033a14,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a9cda793740e4330b0a8ed1b36033a14,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
ec177653fcbb4f7a95ec8e6352e89110,Twitter,2022-03-24T08:57:00+00:00,2022-03-27T00:52:43.398462,0.9673,,,,,,,,
ec177653fcbb4f7a95ec8e6352e89110,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
ec177653fcbb4f7a95ec8e6352e89110,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
ec177653fcbb4f7a95ec8e6352e89110,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a7099bf0fa7741ec9f53bf5246fb4f8c,YouTube,2020-11-29T22:36:04,2022-04-08T08:03:44.134767,0.9085,,,,,,,,
a7099bf0fa7741ec9f53bf5246fb4f8c,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a7099bf0fa7741ec9f53bf5246fb4f8c,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a7099bf0fa7741ec9f53bf5246fb4f8c,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
5c98f3da06314af0b11137d3415655c1,YouTube,2022-02-10T11:14:22,2022-04-08T08:03:44.134767,0.9519,,,,,,,,
5c98f3da06314af0b11137d3415655c1,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
5c98f3da06314af0b11137d3415655c1,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
5c98f3da06314af0b11137d3415655c1,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
488e01c54f5847849335a60798a4ed73,YouTube,2020-05-04T03:04:47,2022-04-08T08:03:44.134767,0.8525,,,,,,,,
488e01c54f5847849335a60798a4ed73,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
488e01c54f5847849335a60798a4ed73,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
488e01c54f5847849335a60798a4ed73,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
601ddd9a30714e06a787aec30feac543,YouTube,2022-02-09T02:12:03,2022-04-08T08:03:44.134767,0.9088,,,,,,,,
601ddd9a30714e06a787aec30feac543,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
601ddd9a30714e06a787aec30feac543,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
601ddd9a30714e06a787aec30feac543,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
8c1e0beebe0f4660a63fee775eafc42c,YouTube,2022-03-16T19:14:40,2022-04-08T08:03:44.134767,0.7168,,,,,,,,
8c1e0beebe0f4660a63fee775eafc42c,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
8c1e0beebe0f4660a63fee775eafc42c,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
8c1e0beebe0f4660a63fee775eafc42c,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
3412bfd810a748f8b1a0384ac27bbfd6,Twitter,2022-03-25T23:26:38+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
3412bfd810a748f8b1a0384ac27bbfd6,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
3412bfd810a748f8b1a0384ac27bbfd6,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
3412bfd810a748f8b1a0384ac27bbfd6,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a6e2d887aa294198ab1f05f3f86bf320,YouTube,2020-09-28T18:09:32,2022-04-08T08:03:44.134767,0.8248,,,,,,,,
a6e2d887aa294198ab1f05f3f86bf320,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a6e2d887aa294198ab1f05f3f86bf320,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a6e2d887aa294198ab1f05f3f86bf320,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
12b590c62f6e42fb87b398f4867c8f56,Twitter,2022-03-27T05:42:29+00:00,2022-03-27T00:52:43.398462,0.8651,,,,,,,,
12b590c62f6e42fb87b398f4867c8f56,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
12b590c62f6e42fb87b398f4867c8f56,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
12b590c62f6e42fb87b398f4867c8f56,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
cbebb3aa114640a5a095f482e69d661b,Twitter,2022-03-27T03:53:07+00:00,2022-03-27T00:52:43.398462,0.8584,,,,,,,,
cbebb3aa114640a5a095f482e69d661b,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
cbebb3aa114640a5a095f482e69d661b,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
cbebb3aa114640a5a095f482e69d661b,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
5caa1bf460af4d908fee07e949724dab,Twitter,2022-03-27T04:19:08+00:00,2022-03-27T00:52:43.398462,0.8562,,,,,,,,
5caa1bf460af4d908fee07e949724dab,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
5caa1bf460af4d908fee07e949724dab,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
5caa1bf460af4d908fee07e949724dab,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
66a437b36c4b470a993c02704e9b26b5,Twitter,2021-12-28T13:05:03+00:00,2021-12-28T09:27:13.610956,0.8004,,,,,,,,
66a437b36c4b470a993c02704e9b26b5,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
66a437b36c4b470a993c02704e9b26b5,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
66a437b36c4b470a993c02704e9b26b5,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
c1c58bc2cdae470598ca3536891f9660,Twitter,2022-03-26T00:57:00+00:00,2022-03-27T00:52:43.398462,0.8675,,,,,,,,
c1c58bc2cdae470598ca3536891f9660,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
c1c58bc2cdae470598ca3536891f9660,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
c1c58bc2cdae470598ca3536891f9660,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
5d39e0304ff3431ea7ac69d190c227e8,YouTube,2020-05-04T20:37:03,2022-04-08T08:03:44.134767,0.9284,,,,,,,,
5d39e0304ff3431ea7ac69d190c227e8,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
5d39e0304ff3431ea7ac69d190c227e8,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
5d39e0304ff3431ea7ac69d190c227e8,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
1b1d8a54c0334c75b023b2d9b3a7dd4f,YouTube,2022-04-03T17:02:43,2022-04-08T08:03:44.134767,0.943,,,,,,,,
1b1d8a54c0334c75b023b2d9b3a7dd4f,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
1b1d8a54c0334c75b023b2d9b3a7dd4f,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
1b1d8a54c0334c75b023b2d9b3a7dd4f,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a0eacde075824d908b882b3520da0236,Twitter,2022-03-27T04:33:00+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
a0eacde075824d908b882b3520da0236,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a0eacde075824d908b882b3520da0236,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a0eacde075824d908b882b3520da0236,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
14e4595b95af47a4ba349f566928fedb,Twitter,2022-03-26T10:30:23+00:00,2022-03-27T00:52:43.398462,0.9702,,,,,,,,
14e4595b95af47a4ba349f566928fedb,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
14e4595b95af47a4ba349f566928fedb,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
14e4595b95af47a4ba349f566928fedb,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
45e0fc199dc54bc0818113853cfb84ec,Twitter,2022-03-26T16:50:34+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
45e0fc199dc54bc0818113853cfb84ec,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
45e0fc199dc54bc0818113853cfb84ec,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
45e0fc199dc54bc0818113853cfb84ec,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
2d0bb980acc5405893a59eeed1e107c8,YouTube,2015-06-01T20:29:23,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
2d0bb980acc5405893a59eeed1e107c8,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
2d0bb980acc5405893a59eeed1e107c8,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
2d0bb980acc5405893a59eeed1e107c8,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
6297fec28edf42bdb7c0862b9e5b4d08,Twitter,2022-03-24T16:18:53+00:00,2022-03-27T00:52:43.398462,0.9257,,,,,,,,
6297fec28edf42bdb7c0862b9e5b4d08,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
6297fec28edf42bdb7c0862b9e5b4d08,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
6297fec28edf42bdb7c0862b9e5b4d08,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
c12ac01142de4c78821bae06050b2964,YouTube,2020-05-04T23:34:44,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
c12ac01142de4c78821bae06050b2964,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
c12ac01142de4c78821bae06050b2964,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
c12ac01142de4c78821bae06050b2964,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
5e2eb73272334e21b8fa2c7850713916,YouTube,2018-09-07T21:09:52,2022-04-08T08:03:44.134767,0.8445,,,,,,,,
5e2eb73272334e21b8fa2c7850713916,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
5e2eb73272334e21b8fa2c7850713916,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
5e2eb73272334e21b8fa2c7850713916,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
9bd63394290b4df49f2ceb1bbee2ada6,YouTube,2021-02-16T12:42:59,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
9bd63394290b4df49f2ceb1bbee2ada6,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
9bd63394290b4df49f2ceb1bbee2ada6,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
9bd63394290b4df49f2ceb1bbee2ada6,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
4a299953e7d34b47ad00e48adfeadce1,YouTube,2022-03-24T22:26:42,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
4a299953e7d34b47ad00e48adfeadce1,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
4a299953e7d34b47ad00e48adfeadce1,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
4a299953e7d34b47ad00e48adfeadce1,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
05d18393f1a04aeab9bab1cf7b5aed15,YouTube,2022-03-27T00:04:06,2022-04-08T08:03:44.134767,0.7051,,,,,,,,
05d18393f1a04aeab9bab1cf7b5aed15,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
05d18393f1a04aeab9bab1cf7b5aed15,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
05d18393f1a04aeab9bab1cf7b5aed15,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
7f348d3e094c4f23a6a5afb912f55c8e,Twitter,2022-03-26T23:41:25+00:00,2022-03-27T00:52:43.398462,0.8605,,,,,,,,
7f348d3e094c4f23a6a5afb912f55c8e,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
7f348d3e094c4f23a6a5afb912f55c8e,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
7f348d3e094c4f23a6a5afb912f55c8e,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
c42500add70742648ea2d92cdb0c53c2,YouTube,2022-02-09T01:01:12,2022-04-08T08:03:44.134767,0.7136,,,,,,,,
c42500add70742648ea2d92cdb0c53c2,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
c42500add70742648ea2d92cdb0c53c2,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
c42500add70742648ea2d92cdb0c53c2,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
87a43191d8324b7185e1e0f17cd8dcb9,Twitter,2022-03-27T03:52:28+00:00,2022-03-27T00:52:43.398462,0.8268,,,,,,,,
87a43191d8324b7185e1e0f17cd8dcb9,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
87a43191d8324b7185e1e0f17cd8dcb9,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
87a43191d8324b7185e1e0f17cd8dcb9,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
5e9e13d008204442833ac8165c5d4850,Twitter,2022-03-25T04:00:07+00:00,2022-03-27T00:52:43.398462,0.7452,,,,,,,,
5e9e13d008204442833ac8165c5d4850,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
5e9e13d008204442833ac8165c5d4850,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
5e9e13d008204442833ac8165c5d4850,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
7ddbcd44827b405da03755b33339a56a,YouTube,2015-06-03T04:03:58,2022-04-08T08:03:44.134767,0.8819,,,,,,,,
7ddbcd44827b405da03755b33339a56a,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
7ddbcd44827b405da03755b33339a56a,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
7ddbcd44827b405da03755b33339a56a,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
823d060aaf054a969f7e9d1f12644d4e,YouTube,2019-09-30T08:25:04,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
823d060aaf054a969f7e9d1f12644d4e,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
823d060aaf054a969f7e9d1f12644d4e,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
823d060aaf054a969f7e9d1f12644d4e,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
c6c9517cb9c84765875e4230b76b1a2e,Twitter,2022-03-25T21:10:04+00:00,2022-03-27T00:52:43.398462,0.8171,,,,,,,,
c6c9517cb9c84765875e4230b76b1a2e,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
c6c9517cb9c84765875e4230b76b1a2e,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
c6c9517cb9c84765875e4230b76b1a2e,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
705683f820d64c66a17da25f25300821,Twitter,2022-03-26T22:59:38+00:00,2022-03-27T00:52:43.398462,0.7189,,,,,,,,
705683f820d64c66a17da25f25300821,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
705683f820d64c66a17da25f25300821,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
705683f820d64c66a17da25f25300821,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
36c0347d013642f19e524088dfc5aeea,YouTube,2022-02-08T16:17:59,2022-04-08T08:03:44.134767,0.9532,,,,,,,,
36c0347d013642f19e524088dfc5aeea,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
36c0347d013642f19e524088dfc5aeea,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
36c0347d013642f19e524088dfc5aeea,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
dff8437279e441728227f160b35be6fd,YouTube,2020-09-30T21:17:58,2022-04-08T08:03:44.134767,0.7189,,,,,,,,
dff8437279e441728227f160b35be6fd,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
dff8437279e441728227f160b35be6fd,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
dff8437279e441728227f160b35be6fd,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a3d7ff3764ab432ea697b73832999ceb,Twitter,2022-03-26T22:51:37+00:00,2022-03-27T00:52:43.398462,0.909,,,,,,,,
a3d7ff3764ab432ea697b73832999ceb,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a3d7ff3764ab432ea697b73832999ceb,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a3d7ff3764ab432ea697b73832999ceb,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
aa5d3c40cfe04d8594a63f5825269733,YouTube,2021-07-05T03:28:03,2022-04-08T17:22:24.692260,0.9458,,,,,,,,
aa5d3c40cfe04d8594a63f5825269733,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
aa5d3c40cfe04d8594a63f5825269733,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
aa5d3c40cfe04d8594a63f5825269733,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
aa9c4aae7af34e069d099af0f5b05b7e,YouTube,2022-02-10T12:07:17,2022-04-08T08:03:44.134767,0.7442,,,,,,,,
aa9c4aae7af34e069d099af0f5b05b7e,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
aa9c4aae7af34e069d099af0f5b05b7e,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
aa9c4aae7af34e069d099af0f5b05b7e,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
b3a367a11c424543bdb3cef0a50d7f8b,YouTube,2021-06-28T17:13:36,2022-04-08T17:22:24.692260,0.8004,,,,,,,,
b3a367a11c424543bdb3cef0a50d7f8b,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
b3a367a11c424543bdb3cef0a50d7f8b,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
b3a367a11c424543bdb3cef0a50d7f8b,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
ddd5e105925d41dbb360dcb585bb0726,YouTube,2022-02-11T00:48:29,2022-04-08T08:03:44.134767,0.7201,,,,,,,,
ddd5e105925d41dbb360dcb585bb0726,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
ddd5e105925d41dbb360dcb585bb0726,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
ddd5e105925d41dbb360dcb585bb0726,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
6a3ea4b6a608428d9dfd46999ea3b9c7,Twitter,2022-03-27T04:03:33+00:00,2022-03-27T00:52:43.398462,0.9532,,,,,,,,
6a3ea4b6a608428d9dfd46999ea3b9c7,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
6a3ea4b6a608428d9dfd46999ea3b9c7,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
6a3ea4b6a608428d9dfd46999ea3b9c7,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
1117c0f1225040c38fb84bac5c42825d,YouTube,2021-08-26T19:11:19,2022-04-08T08:03:44.134767,0.9092,,,,,,,,
1117c0f1225040c38fb84bac5c42825d,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
1117c0f1225040c38fb84bac5c42825d,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
1117c0f1225040c38fb84bac5c42825d,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
ec33d650c9bd4ee1843795deed1cd7ce,Twitter,2022-03-26T19:16:12+00:00,2022-03-27T00:52:43.398462,0.8675,,,,,,,,
ec33d650c9bd4ee1843795deed1cd7ce,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
ec33d650c9bd4ee1843795deed1cd7ce,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
ec33d650c9bd4ee1843795deed1cd7ce,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
c4ebe6dde63243caa838b3ea3bd9e618,YouTube,2022-03-31T00:25:10,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
c4ebe6dde63243caa838b3ea3bd9e618,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
c4ebe6dde63243caa838b3ea3bd9e618,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
c4ebe6dde63243caa838b3ea3bd9e618,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
9fc959dceb514796b40f01db54f6d31f,YouTube,2020-05-04T13:50:11,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
9fc959dceb514796b40f01db54f6d31f,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
9fc959dceb514796b40f01db54f6d31f,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
9fc959dceb514796b40f01db54f6d31f,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
33868ff2932d4bed92612f56cf75baa6,YouTube,2022-02-10T00:33:11,2022-04-08T08:03:44.134767,0.7497,,,,,,,,
33868ff2932d4bed92612f56cf75baa6,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
33868ff2932d4bed92612f56cf75baa6,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
33868ff2932d4bed92612f56cf75baa6,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
df5f307af7894c759a2787f66d33c70f,Twitter,2021-09-27T05:26:54,2021-09-26T02:45:28.857636,0.8605,,,,,,,,
df5f307af7894c759a2787f66d33c70f,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
df5f307af7894c759a2787f66d33c70f,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
df5f307af7894c759a2787f66d33c70f,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
98c6ea1c9d3344218ff5d930f74bf705,YouTube,2020-10-01T18:34:46,2022-04-08T08:03:44.134767,0.8665,,,,,,,,
98c6ea1c9d3344218ff5d930f74bf705,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
98c6ea1c9d3344218ff5d930f74bf705,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
98c6ea1c9d3344218ff5d930f74bf705,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
88e9ade4f93d4c52aabb58e49b76b13f,YouTube,2022-02-10T17:26:41,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
88e9ade4f93d4c52aabb58e49b76b13f,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
88e9ade4f93d4c52aabb58e49b76b13f,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
88e9ade4f93d4c52aabb58e49b76b13f,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
347fa0f156d04c359459b2fc4f093bd2,YouTube,2021-09-26T04:20:15,2022-04-08T08:03:44.134767,0.865,,,,,,,,
347fa0f156d04c359459b2fc4f093bd2,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
347fa0f156d04c359459b2fc4f093bd2,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
347fa0f156d04c359459b2fc4f093bd2,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
4838c92111e44f1b9bdc466ffa41fd1b,ToLD-BR,2020-10-05T14:08:00,2022-02-13T10:50:10.786189,0.9273,,,,,,,,
4838c92111e44f1b9bdc466ffa41fd1b,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
4838c92111e44f1b9bdc466ffa41fd1b,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
4838c92111e44f1b9bdc466ffa41fd1b,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
177b14b5993941d1a8926af2df877143,YouTube,2020-05-03T21:48:37,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
177b14b5993941d1a8926af2df877143,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
177b14b5993941d1a8926af2df877143,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
177b14b5993941d1a8926af2df877143,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
a67517a151a84332b66a061b207d0d85,Twitter,2022-03-27T03:09:21+00:00,2022-03-27T00:52:43.398462,0.7124,,,,,,,,
a67517a151a84332b66a061b207d0d85,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
a67517a151a84332b66a061b207d0d85,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
a67517a151a84332b66a061b207d0d85,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
1fd43f7573ab47acb192db907634e811,YouTube,2022-02-19T17:01:34,2022-04-08T08:03:44.134767,0.8641,,,,,,,,
1fd43f7573ab47acb192db907634e811,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
1fd43f7573ab47acb192db907634e811,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
1fd43f7573ab47acb192db907634e811,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
bb7ae63f1bf547eda1e8004f01c7139b,YouTube,2020-05-04T00:51:40,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
bb7ae63f1bf547eda1e8004f01c7139b,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
bb7ae63f1bf547eda1e8004f01c7139b,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
bb7ae63f1bf547eda1e8004f01c7139b,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
35c0b4f4298041a2982437e23507582a,ToLD-BR,2020-10-05T14:08:00,2022-02-13T09:03:06.183449,0.809,,,,,,,,
35c0b4f4298041a2982437e23507582a,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
35c0b4f4298041a2982437e23507582a,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
35c0b4f4298041a2982437e23507582a,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
84abb01f9cf84de2994e71c352c782c2,YouTube,2022-02-09T11:42:21,2022-04-08T08:03:44.134767,0.9092,,,,,,,,
84abb01f9cf84de2994e71c352c782c2,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
84abb01f9cf84de2994e71c352c782c2,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
84abb01f9cf84de2994e71c352c782c2,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
2129deb7015a4c438bd9fbf89a11265c,HLPHSD,2019-05-28T13:22:00,2022-01-16T19:26:20.289777,0.8605,,,,,,,,
2129deb7015a4c438bd9fbf89a11265c,,,,,,504.0,Female,,High school,Contract worker,23.0,Computer Science
2129deb7015a4c438bd9fbf89a11265c,,,,,,260.0,Female,,High school,Contract worker,21.0,Computer Science
2129deb7015a4c438bd9fbf89a11265c,,,,,,127.0,Female,,Master's degree,Contract worker,47.0,Social Science
166dd9c1a82a49cda620a63974127fe0,ToLD-BR,2020-10-05T14:08:00,2022-02-13T09:49:08.650158,0.9839,,,,,,,,
